Time,CH0,CH1,CH2,CH3
17.0608,2.09243e+07,279.424,274.261,275.611
17.061,2.09263e+07,279.424,274.261,275.585
17.0612,2.09283e+07,279.383,273.842,275.551
17.0614,2.09303e+07,279.383,273.842,275.517
17.0616,2.09323e+07,279.352,275.204,275.511
17.0618,2.09343e+07,279.352,275.204,275.505
17.062,2.09363e+07,279.37,274.261,275.481
17.0622,2.09383e+07,279.37,274.261,275.457
17.0624,2.09403e+07,279.314,277.193,275.491
17.0626,2.09423e+07,279.314,277.193,275.524
17.0628,2.09443e+07,279.333,273.004,275.475
17.063,2.09463e+07,279.333,273.004,275.426
17.0632,2.09483e+07,279.255,277.822,275.473
17.0634,2.09503e+07,279.255,277.822,275.519
17.0636,2.09523e+07,279.273,273.633,275.482
17.0638,2.09543e+07,279.273,273.633,275.446
17.064,2.09563e+07,279.236,277.193,275.48
17.0642,2.09583e+07,279.236,277.193,275.514
17.0644,2.09603e+07,279.159,274.575,275.495
17.0646,2.09623e+07,279.159,274.575,275.477
17.0648,2.09643e+07,279.202,274.994,275.468
17.065,2.09663e+07,279.202,274.994,275.459
17.0652,2.09683e+07,279.263,275.413,275.458
17.0654,2.09703e+07,279.263,275.413,275.457
17.0656,2.09723e+07,279.251,274.052,275.429
17.0658,2.09743e+07,279.251,274.052,275.402
17.066,2.09763e+07,279.132,275.832,275.411
17.0662,2.09783e+07,279.132,275.832,275.419
17.0664,2.09803e+07,279.232,272.167,275.355
17.0666,2.09823e+07,279.232,272.167,275.293
17.0668,2.09843e+07,278.954,274.575,275.279
17.067,2.09863e+07,278.954,274.575,275.265
17.0672,2.09883e+07,278.866,271.434,275.19
17.0674,2.09903e+07,278.866,271.434,275.116
17.0676,2.09923e+07,278.763,275.413,275.122
17.0678,2.09943e+07,278.763,275.413,275.128
17.068,2.09963e+07,278.816,274.994,275.125
17.0682,2.09983e+07,278.816,274.994,275.122
17.0684,2.10003e+07,278.71,274.785,275.116
17.0686,2.10023e+07,278.71,274.785,275.109
17.0688,2.10043e+07,278.642,274.994,275.107
17.069,2.10063e+07,278.642,274.994,275.105
17.0692,2.10083e+07,278.554,274.261,275.088
17.0694,2.10103e+07,278.554,274.261,275.072
17.0696,2.10123e+07,278.812,276.251,275.095
17.0698,2.10143e+07,278.812,276.251,275.118
17.07,2.10163e+07,278.697,277.612,275.167
17.0702,2.10183e+07,278.697,277.612,275.215
17.0704,2.10203e+07,278.829,277.193,275.254
17.0706,2.10223e+07,278.829,277.193,275.292
17.0708,2.10243e+07,278.785,273.423,275.255
17.071,2.10263e+07,278.785,273.423,275.219
17.0712,2.10283e+07,278.845,275.622,275.227
17.0714,2.10303e+07,278.845,275.622,275.235
17.0716,2.10323e+07,278.791,273.423,275.199
17.0718,2.10343e+07,278.791,273.423,275.164
17.072,2.10363e+07,278.716,274.261,275.147
17.0722,2.10383e+07,278.676,272.167,275.088
17.0724,2.10403e+07,278.676,272.167,275.031
17.0726,2.10423e+07,278.411,271.434,274.96
17.0728,2.10443e+07,278.411,271.434,274.891
17.073,2.10463e+07,278.504,273.633,274.867
17.0732,2.10483e+07,278.504,273.633,274.842
17.0734,2.10503e+07,278.513,275.622,274.858
17.0736,2.10523e+07,278.513,275.622,274.873
17.0738,2.10543e+07,278.416,271.852,274.813
17.074,2.10563e+07,278.416,271.852,274.755
17.0742,2.10583e+07,278.498,273.633,274.733
17.0744,2.10603e+07,278.498,273.633,274.712
17.0746,2.10623e+07,278.216,271.224,274.643
17.0748,2.10643e+07,278.216,271.224,274.576
17.075,2.10663e+07,278.29,272.586,274.537
17.0752,2.10683e+07,278.29,272.586,274.499
17.0754,2.10703e+07,278.037,270.805,274.427
17.0756,2.10723e+07,278.037,270.805,274.356
17.0758,2.10743e+07,277.946,271.224,274.294
17.076,2.10763e+07,277.946,271.224,274.234
17.0762,2.10783e+07,277.954,273.004,274.21
17.0764,2.10803e+07,277.954,273.004,274.186
17.0766,2.10823e+07,277.89,274.785,274.198
17.0768,2.10843e+07,277.89,274.785,274.21
17.077,2.10863e+07,277.962,275.204,274.229
17.0772,2.10883e+07,277.962,275.204,274.248
17.0774,2.10903e+07,277.804,271.015,274.185
17.0776,2.10923e+07,277.804,271.015,274.123
17.0778,2.10943e+07,277.777,273.004,274.101
17.078,2.10963e+07,277.777,273.004,274.079
17.0782,2.10983e+07,277.639,272.167,274.042
17.0784,2.11003e+07,277.639,272.167,274.005
17.0786,2.11023e+07,277.588,272.795,273.981
17.0788,2.11043e+07,277.588,272.795,273.958
17.079,2.11063e+07,277.446,272.167,273.923
17.0792,2.11083e+07,277.446,272.167,273.888
17.0794,2.11103e+07,277.34,271.643,273.844
17.0796,2.11123e+07,277.34,271.643,273.801
17.0798,2.11143e+07,277.343,274.575,273.816
17.08,2.11163e+07,277.343,274.575,273.831
17.0802,2.11183e+07,277.361,271.015,273.776
17.0804,2.11203e+07,277.361,271.015,273.722
17.0806,2.11223e+07,277.291,275.204,273.751
17.0808,2.11243e+07,277.291,275.204,273.779
17.081,2.11263e+07,277.129,269.968,273.705
17.0812,2.11283e+07,277.129,269.968,273.631
17.0814,2.11303e+07,277.008,271.434,273.588
17.0816,2.11323e+07,277.008,271.434,273.546
17.0818,2.11343e+07,276.952,273.423,273.544
17.082,2.11363e+07,276.952,273.423,273.541
17.0822,2.11383e+07,276.935,273.004,273.531
17.0824,2.11403e+07,276.935,273.004,273.52
17.0826,2.11423e+07,277.216,274.575,273.541
17.0828,2.11443e+07,277.216,274.575,273.561
17.083,2.11463e+07,277.097,270.177,273.495
17.0832,2.11483e+07,277.097,270.177,273.43
17.0834,2.11503e+07,276.984,270.177,273.366
17.0836,2.11523e+07,276.984,270.177,273.304
17.0838,2.11543e+07,276.749,268.397,273.207
17.084,2.11563e+07,276.749,268.397,273.113
17.0842,2.11583e+07,276.566,268.606,273.025
17.0844,2.11603e+07,276.566,268.606,272.938
17.0846,2.11623e+07,276.487,271.643,272.913
17.0848,2.11643e+07,276.487,271.643,272.888
17.085,2.11663e+07,276.364,270.805,272.847
17.0852,2.11683e+07,276.364,270.805,272.807
17.0854,2.11703e+07,276.037,273.214,272.815
17.0856,2.11723e+07,276.037,273.214,272.823
17.0858,2.11743e+07,276.041,272.586,272.818
17.086,2.11763e+07,276.041,272.586,272.814
17.0862,2.11783e+07,276.332,277.403,272.904
17.0864,2.11803e+07,276.332,277.403,272.992
17.0866,2.11823e+07,276.239,273.214,272.996
17.0868,2.11843e+07,276.239,273.214,273
17.087,2.11863e+07,276.627,273.842,273.017
17.0872,2.11883e+07,276.627,273.842,273.033
17.0874,2.11903e+07,276.519,274.785,273.067
17.0876,2.11923e+07,276.519,274.785,273.101
17.0878,2.11943e+07,275.943,267.559,272.992
17.088,2.11963e+07,275.943,267.559,272.886
17.0882,2.11983e+07,275.712,267.978,272.79
17.0884,2.12003e+07,275.712,267.978,272.695
17.0886,2.12023e+07,275.532,267.768,272.599
17.0888,2.12043e+07,275.532,267.768,272.504
17.089,2.12063e+07,276.212,273.214,272.518
17.0892,2.12083e+07,276.212,273.214,272.531
17.0894,2.12103e+07,276.029,272.586,272.533
17.0896,2.12123e+07,276.029,272.586,272.534
17.0898,2.12143e+07,275.845,267.768,272.44
17.09,2.12163e+07,276.008,269.968,272.392
17.0902,2.12183e+07,276.008,269.968,272.344
17.0904,2.12203e+07,275.816,266.826,272.236
17.0906,2.12223e+07,275.816,266.826,272.13
17.0908,2.12243e+07,275.66,267.245,272.034
17.091,2.12263e+07,275.66,267.245,271.94
17.0912,2.12283e+07,275.477,268.397,271.871
17.0914,2.12303e+07,275.477,268.397,271.803
17.0916,2.12323e+07,275.331,267.768,271.724
17.0918,2.12343e+07,275.331,267.768,271.646
17.092,2.12363e+07,275.553,274.052,271.693
17.0922,2.12383e+07,275.553,274.052,271.74
17.0924,2.12403e+07,275.413,269.758,271.701
17.0926,2.12423e+07,275.413,269.758,271.663
17.0928,2.12443e+07,275.357,269.444,271.619
17.093,2.12463e+07,275.357,269.444,271.577
17.0932,2.12483e+07,275.265,270.805,271.562
17.0934,2.12503e+07,275.265,270.805,271.547
17.0936,2.12523e+07,275.263,271.224,271.54
17.0938,2.12543e+07,275.263,271.224,271.534
17.094,2.12563e+07,275.047,273.633,271.575
17.0942,2.12583e+07,275.047,273.633,271.616
17.0944,2.12603e+07,275.274,270.596,271.596
17.0946,2.12623e+07,275.274,270.596,271.576
17.0948,2.12643e+07,275.333,273.842,271.621
17.095,2.12663e+07,275.333,273.842,271.664
17.0952,2.12683e+07,275.272,269.758,271.627
17.0954,2.12703e+07,275.272,269.758,271.59
17.0956,2.12723e+07,275.214,269.444,271.548
17.0958,2.12743e+07,275.214,269.444,271.507
17.096,2.12763e+07,275.093,269.758,271.472
17.0962,2.12783e+07,275.093,269.758,271.439
17.0964,2.12803e+07,275.015,269.234,271.396
17.0966,2.12823e+07,275.015,269.234,271.353
17.0968,2.12843e+07,274.982,271.434,271.355
17.097,2.12863e+07,274.982,271.434,271.356
17.0972,2.12883e+07,275.014,270.596,271.341
17.0974,2.12903e+07,275.014,270.596,271.327
17.0976,2.12923e+07,275.059,272.376,271.347
17.0978,2.12943e+07,275.059,272.376,271.368
17.098,2.12963e+07,275.111,268.606,271.313
17.0982,2.12983e+07,275.111,268.606,271.26
17.0984,2.13003e+07,275.061,270.596,271.247
17.0986,2.13023e+07,275.061,270.596,271.235
17.0988,2.13043e+07,274.936,272.167,271.253
17.099,2.13063e+07,274.936,272.167,271.271
17.0992,2.13083e+07,274.856,267.245,271.192
17.0994,2.13103e+07,274.856,267.245,271.114
17.0996,2.13123e+07,274.865,272.167,271.135
17.0998,2.13143e+07,274.865,272.167,271.155
17.1,2.13163e+07,274.738,269.025,271.113
17.1002,2.13183e+07,274.738,269.025,271.073
17.1004,2.13203e+07,274.79,271.434,271.08
17.1006,2.13223e+07,274.79,271.434,271.087
17.1008,2.13243e+07,274.699,271.643,271.097
17.101,2.13263e+07,274.699,271.643,271.108
17.1012,2.13283e+07,274.66,269.234,271.071
17.1014,2.13303e+07,274.66,269.234,271.035
17.1016,2.13323e+07,274.692,273.004,271.074
17.1018,2.13343e+07,274.692,273.004,271.112
17.102,2.13363e+07,274.659,269.444,271.079
17.1022,2.13383e+07,274.659,269.444,271.047
17.1024,2.13403e+07,274.705,270.386,271.034
17.1026,2.13423e+07,274.705,270.386,271.022
17.1028,2.13443e+07,274.599,270.596,271.013
17.103,2.13463e+07,274.599,270.596,271.005
17.1032,2.13483e+07,274.57,268.187,270.95
17.1034,2.13503e+07,274.57,268.187,270.896
17.1036,2.13523e+07,274.57,273.842,270.953
17.1038,2.13543e+07,274.57,273.842,271.01
17.104,2.13563e+07,274.643,269.234,270.975
17.1042,2.13583e+07,274.643,269.234,270.941
17.1044,2.13603e+07,274.57,270.386,270.93
17.1046,2.13623e+07,274.57,270.386,270.92
17.1048,2.13643e+07,274.503,270.177,270.905
17.105,2.13663e+07,274.503,270.177,270.891
17.1052,2.13683e+07,274.402,270.386,270.881
17.1054,2.13703e+07,274.402,270.386,270.871
17.1056,2.13723e+07,274.6,273.004,270.913
17.1058,2.13743e+07,274.6,273.004,270.954
17.106,2.13763e+07,274.565,270.177,270.939
17.1062,2.13783e+07,274.565,270.177,270.924
17.1064,2.13803e+07,274.561,271.643,270.938
17.1066,2.13823e+07,274.475,269.444,270.909
17.1068,2.13843e+07,274.475,269.444,270.88
17.107,2.13863e+07,274.516,269.758,270.858
17.1072,2.13883e+07,274.516,269.758,270.836
17.1074,2.13903e+07,274.421,270.805,270.836
17.1076,2.13923e+07,274.421,270.805,270.835
17.1078,2.13943e+07,274.381,269.968,270.818
17.108,2.13963e+07,274.381,269.968,270.801
17.1082,2.13983e+07,274.393,271.852,270.822
17.1084,2.14003e+07,274.393,271.852,270.842
17.1086,2.14023e+07,274.457,270.805,270.842
17.1088,2.14043e+07,274.457,270.805,270.841
17.109,2.14063e+07,274.555,272.167,270.867
17.1092,2.14083e+07,274.555,272.167,270.892
17.1094,2.14103e+07,274.437,268.606,270.848
17.1096,2.14123e+07,274.437,268.606,270.804
17.1098,2.14143e+07,274.433,270.596,270.799
17.11,2.14163e+07,274.433,270.596,270.796
17.1102,2.14183e+07,274.608,273.214,270.843
17.1104,2.14203e+07,274.608,273.214,270.889
17.1106,2.14223e+07,274.405,267.978,270.832
17.1108,2.14243e+07,274.405,267.978,270.776
17.111,2.14263e+07,274.558,271.224,270.785
17.1112,2.14283e+07,274.558,271.224,270.794
17.1114,2.14303e+07,274.373,268.606,270.751
17.1116,2.14323e+07,274.373,268.606,270.709
17.1118,2.14343e+07,274.368,270.596,270.707
17.112,2.14363e+07,274.368,270.596,270.704
17.1122,2.14383e+07,274.316,271.643,270.723
17.1124,2.14403e+07,274.316,271.643,270.741
17.1126,2.14423e+07,274.285,269.968,270.726
17.1128,2.14443e+07,274.285,269.968,270.711
17.113,2.14463e+07,274.302,273.004,270.756
17.1132,2.14483e+07,274.302,273.004,270.8
17.1134,2.14503e+07,274.292,269.968,270.784
17.1136,2.14523e+07,274.292,269.968,270.768
17.1138,2.14543e+07,274.401,271.015,270.772
17.114,2.14563e+07,274.401,271.015,270.777
17.1142,2.14583e+07,274.366,271.015,270.782
17.1144,2.14603e+07,274.366,271.015,270.786
17.1146,2.14623e+07,274.297,268.187,270.735
17.1148,2.14643e+07,274.297,268.187,270.686
17.115,2.14663e+07,274.328,273.633,270.743
17.1152,2.14683e+07,274.328,273.633,270.8
17.1154,2.14703e+07,274.339,269.444,270.773
17.1156,2.14723e+07,274.339,269.444,270.747
17.1158,2.14743e+07,274.348,270.596,270.744
17.116,2.14763e+07,274.348,270.596,270.741
17.1162,2.14783e+07,274.207,271.015,270.747
17.1164,2.14803e+07,274.207,271.015,270.752
17.1166,2.14823e+07,274.222,271.643,270.77
17.1168,2.14843e+07,274.222,271.643,270.787
17.117,2.14863e+07,274.346,274.575,270.861
17.1172,2.14883e+07,274.346,274.575,270.934
17.1174,2.14903e+07,274.326,271.224,270.939
17.1176,2.14923e+07,274.326,271.224,270.945
17.1178,2.14943e+07,274.605,272.795,270.981
17.118,2.14963e+07,274.605,272.795,271.017
17.1182,2.14983e+07,274.587,270.386,271.004
17.1184,2.15003e+07,274.587,270.386,270.992
17.1186,2.15023e+07,274.557,269.025,270.954
17.1188,2.15043e+07,274.557,269.025,270.916
17.119,2.15063e+07,274.421,268.397,270.867
17.1192,2.15083e+07,274.421,268.397,270.818
17.1194,2.15103e+07,274.314,268.187,270.767
17.1196,2.15123e+07,274.314,268.187,270.716
